"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250130","6호선","효창공원앞","2483","2460","20250202",""
"20250130","6호선","삼각지","3204","2696","20250202",""
"20250130","6호선","녹사평(용산구청)","2491","2793","20250202",""
"20250130","6호선","이태원","7704","7000","20250202",""
"20250130","6호선","한강진","5523","6296","20250202",""
"20250130","6호선","버티고개","884","914","20250202",""
"20250130","6호선","약수","1395","1394","20250202",""
"20250130","6호선","청구","1534","1400","20250202",""
"20250130","6호선","신당","3974","3787","20250202",""
"20250130","6호선","동묘앞","4967","5040","20250202",""
"20250130","6호선","창신","1384","1178","20250202",""
"20250130","6호선","보문","3047","3320","20250202",""
"20250130","6호선","안암(고대병원앞)","2839","3744","20250202",""
"20250130","6호선","고려대(종암)","2797","3090","20250202",""
"20250130","6호선","월곡(동덕여대)","4120","4455","20250202",""
"20250130","6호선","상월곡(한국과학기술연구원)","2999","2866","20250202",""
"20250130","6호선","돌곶이","3679","3690","20250202",""
"20250130","6호선","석계","5247","5446","20250202",""
"20250130","6호선","태릉입구","2517","2847","20250202",""
"20250130","6호선","화랑대(서울여대입구)","4110","3561","20250202",""
"20250130","6호선","봉화산(서울의료원)","3347","3238","20250202",""
"20250130","6호선","신내","1","0","20250202",""
"20250130","7호선","장암","1012","612","20250202",""
"20250130","7호선","도봉산","3650","4733","20250202",""
"20250130","7호선","수락산","5999","5669","20250202",""
"20250130","7호선","마들","5949","5850","20250202",""
"20250130","7호선","노원","10039","10454","20250202",""
"20250130","7호선","중계","5524","5046","20250202",""
"20250130","7호선","하계","7418","7195","20250202",""
"20250130","7호선","공릉(서울과학기술대)","5063","5588","20250202",""
"20250130","7호선","태릉입구","3688","3844","20250202",""
"20250130","7호선","먹골","4411","4634","20250202",""
"20250130","7호선","중화","4329","4282","20250202",""
"20250130","7호선","상봉","8009","8552","20250202",""
"20250130","7호선","면목","5975","6098","20250202",""
"20250130","7호선","사가정","7091","7386","20250202",""
"20250130","7호선","용마산(용마폭포공원)","2548","2752","20250202",""
"20250130","7호선","중곡","4103","4267","20250202",""
"20250130","7호선","군자(능동)","6153","5827","20250202",""
"20250130","7호선","어린이대공원(세종대)","4405","5573","20250202",""
"20250130","7호선","건대입구","6451","7484","20250202",""
"20250130","7호선","자양(뚝섬한강공원)","4327","4443","20250202",""
"20250130","7호선","청담","4107","4640","20250202",""
"20250130","7호선","강남구청","3321","4030","20250202",""
"20250130","7호선","학동","3429","3860","20250202",""
"20250130","7호선","논현","4476","5194","20250202",""
"20250130","7호선","반포","2635","2440","20250202",""
"20250130","7호선","고속터미널","22401","6650","20250202",""
"20250130","7호선","내방","4241","4790","20250202",""
"20250130","7호선","이수","6705","6938","20250202",""
"20250130","7호선","남성","4335","4922","20250202",""
"20250130","7호선","숭실대입구(살피재)","4122","5055","20250202",""
"20250130","7호선","상도","3980","4589","20250202",""
"20250130","7호선","장승배기","3351","3742","20250202",""
"20250130","7호선","신대방삼거리","5447","6213","20250202",""
"20250130","7호선","보라매","2256","2756","20250202",""
"20250130","7호선","신풍","4647","4595","20250202",""
"20250130","7호선","대림(구로구청)","6976","7008","20250202",""
"20250130","7호선","남구로","5633","5763","20250202",""
"20250130","7호선","가산디지털단지","7764","8643","20250202",""
"20250130","7호선","철산","8294","8282","20250202",""
"20250130","7호선","광명사거리","9524","9212","20250202",""
"20250130","7호선","천왕","4097","3861","20250202",""
"20250130","7호선","온수(성공회대입구)","3075","3267","20250202",""
"20250130","8호선","암사역사공원","2364","2154","20250202",""
"20250130","8호선","암사","6864","6910","20250202",""
"20250130","8호선","천호(풍납토성)","8113","9978","20250202",""
"20250130","8호선","강동구청","3836","4114","20250202",""
"20250130","8호선","몽촌토성(평화의문)","2786","3281","20250202",""
"20250130","8호선","잠실(송파구청)","13309","14819","20250202",""
"20250130","8호선","석촌","3906","5034","20250202",""
"20250130","8호선","송파","3887","4032","20250202",""
"20250130","8호선","가락시장","2815","3389","20250202",""
"20250130","8호선","문정","4148","4747","20250202",""
"20250130","8호선","장지","7481","7352","20250202",""
"20250130","8호선","복정","3040","2849","20250202",""
"20250130","8호선","산성","2544","2566","20250202",""
"20250130","8호선","남한산성입구(성남법원.검찰청)","5331","5044","20250202",""
"20250130","8호선","단대오거리","5046","4999","20250202",""
"20250130","8호선","신흥","2817","3025","20250202",""
"20250130","8호선","수진","2540","2448","20250202",""
"20250130","8호선","모란","2563","2190","20250202",""
"20250130","8호선","남위례","2685","2719","20250202",""
"20250130","9호선","개화","934","832","20250202",""
"20250130","9호선","김포공항","5212","8153","20250202",""
"20250130","9호선","공항시장","1347","1671","20250202",""
"20250130","9호선","신방화","2762","2969","20250202",""
"20250130","9호선","마곡나루(서울식물원)","4949","5540","20250202",""
"20250130","9호선","양천향교","3269","4062","20250202",""
"20250130","9호선","가양","8055","9138","20250202",""
"20250130","9호선","증미","1934","2249","20250202",""
"20250130","9호선","등촌","4086","4726","20250202",""
"20250130","9호선","염창","7067","8020","20250202",""
"20250130","9호선","신목동","1564","1553","20250202",""
"20250130","9호선","선유도","2126","2484","20250202",""
"20250130","9호선","당산","6476","7708","20250202",""
"20250130","9호선","국회의사당","2224","2528","20250202",""
"20250130","9호선","여의도","9164","8490","20250202",""
"20250130","9호선","샛강","1546","1552","20250202",""
"20250130","9호선","노량진","11803","13976","20250202",""
"20250130","9호선","노들","1859","1740","20250202",""
"20250130","9호선","흑석(중앙대입구)","3051","3485","20250202",""
"20250130","9호선","동작(현충원)","1348","1169","20250202",""
"20250130","9호선","구반포","246","253","20250202",""
"20250130","9호선","신반포","1460","1545","20250202",""
"20250130","9호선","고속터미널","13613","12018","20250202",""
"20250130","9호선","사평","1581","1652","20250202",""
"20250130","9호선","신논현","12972","13621","20250202",""
"20250130","9호선2~3단계","언주","2074","2440","20250202",""
"20250130","9호선2~3단계","선정릉","2141","2661","20250202",""
"20250130","9호선2~3단계","삼성중앙","1566","1806","20250202",""
"20250130","9호선2~3단계","봉은사","8135","8464","20250202",""
"20250130","9호선2~3단계","종합운동장","1693","1890","20250202",""
"20250130","9호선2~3단계","삼전","3064","3569","20250202",""
"20250130","9호선2~3단계","석촌고분","2640","3113","20250202",""
"20250130","9호선2~3단계","석촌","3964","3907","20250202",""
"20250130","9호선2~3단계","송파나루","2439","2988","20250202",""
"20250130","9호선2~3단계","한성백제","1114","1210","20250202",""
"20250130","9호선2~3단계","올림픽공원(한국체대)","2472","2685","20250202",""
"20250130","9호선2~3단계","둔촌오륜","1048","1120","20250202",""
"20250130","9호선2~3단계","중앙보훈병원","3579","3446","20250202",""
"20250130","경강선","판교","3570","2918","20250202",""
"20250130","경강선","이매","573","419","20250202",""
"20250130","경강선","삼동","948","921","20250202",""
"20250130","경강선","경기광주","3866","3733","20250202",""
"20250130","경강선","초월","1745","1530","20250202",""
"20250130","경강선","곤지암","1594","1551","20250202",""
"20250130","경강선","신둔도예촌","947","731","20250202",""
"20250130","경강선","이천","2709","2378","20250202",""
"20250130","경강선","부발","1517","1377","20250202",""
"20250130","경강선","세종대왕릉","329","245","20250202",""
"20250130","경강선","여주","2924","1855","20250202",""
"20250130","경강선","성남","591","584","20250202",""
"20250130","경부선","서울역","13202","2378","20250202",""
"20250130","경부선","남영","3152","3757","20250202",""
"20250130","경부선","용산","42640","31487","20250202",""
"20250130","경부선","노량진","4938","5381","20250202",""
"20250130","경부선","대방","3372","4192","20250202",""
"20250130","경부선","영등포","32581","31287","20250202",""
"20250130","경부선","신도림","1554","2012","20250202",""
"20250130","경부선","신길","3338","3556","20250202",""
"20250130","경부선","구로","7641","8163","20250202",""
"20250130","경부선","가산디지털단지","4863","6135","20250202",""
"20250130","경부선","금천구청","4500","4745","20250202",""
"20250130","경부선","석수","3677","3261","20250202",""
"20250130","경부선","관악","3552","3374","20250202",""
"20250130","경부선","안양","11373","10982","20250202",""
"20250130","경부선","명학","2372","2367","20250202",""
"20250130","경부선","금정","12603","12700","20250202",""
"20250130","경부선","군포","2506","2410","20250202",""
"20250130","경부선","의왕","3511","3447","20250202",""
"20250130","경부선","성균관대","6746","7527","20250202",""
"20250130","경부선","화서","10237","9653","20250202",""
"20250130","경부선","수원","36617","35375","20250202",""
"20250130","경부선","독산","4636","5359","20250202",""
"20250130","경부선","세류","2158","2021","20250202",""
"20250130","경부선","병점","8319","9008","20250202",""
"20250130","경부선","세마","1723","1555","20250202",""
"20250130","경부선","오산대","2000","1938","20250202",""
"20250130","경부선","오산","7889","7964","20250202",""
"20250130","경부선","진위","823","659","20250202",""
"20250130","경부선","송탄","2995","3382","20250202",""
"20250130","경부선","서정리","4547","5782","20250202",""
"20250130","경부선","평택지제","3034","2729","20250202",""
"20250130","경부선","평택","11869","11406","20250202",""
"20250130","경부선","성환","2731","2722","20250202",""
"20250130","경부선","직산","670","638","20250202",""
"20250130","경부선","두정","4312","4598","20250202",""
"20250130","경부선","천안","7192","5815","20250202",""
"20250130","경부선","당정","2489","2429","20250202",""
"20250130","경부선","서동탄","724","692","20250202",""
"20250130","경부선","광명","2970","1556","20250202",""
"20250130","경원선","이촌(국립중앙박물관)","1605","1405","20250202",""
"20250130","경원선","서빙고","840","872","20250202",""
"20250130","경원선","한남","1159","1285","20250202",""
"20250130","경원선","옥수","81","26","20250202",""
"20250130","경원선","응봉","845","766","20250202",""
"20250130","경원선","왕십리(성동구청)","7903","9021","20250202",""
"20250130","경원선","청량리(서울시립대입구)","13228","11172","20250202",""
"20250130","경원선","외대앞","3384","3772","20250202",""
"20250130","경원선","신이문","3729","3584","20250202",""
"20250130","경원선","석계","3580","4188","20250202",""
"20250130","경원선","광운대","3353","3767","20250202",""
"20250130","경원선","월계","2913","2675","20250202",""
"20250130","경원선","녹천","1941","1776","20250202",""
"20250130","경원선","창동","1","0","20250202",""
"20250130","경원선","방학","4852","4810","20250202",""
"20250130","경원선","도봉","2726","2560","20250202",""
"20250130","경원선","도봉산","5141","3221","20250202",""
"20250130","경원선","망월사","3613","3533","20250202",""
"20250130","경원선","회룡","6000","5589","20250202",""
"20250130","경원선","의정부","11846","12457","20250202",""
"20250130","경원선","가능","3185","2857","20250202",""
"20250130","경원선","녹양","2183","1919","20250202",""
"20250130","경원선","양주","4212","3801","20250202",""
"20250130","경원선","덕계","2834","2464","20250202",""
"20250130","경원선","덕정","3049","2827","20250202",""
"20250130","경원선","지행","3957","3561","20250202",""
"20250130","경원선","동두천중앙","1762","1548","20250202",""
"20250130","경원선","보산","948","1170","20250202",""
"20250130","경원선","동두천","934","924","20250202",""
"20250130","경원선","소요산","1350","1326","20250202",""
"20250130","경원선","청산","148","87","20250202",""
"20250130","경원선","전곡","1057","782","20250202",""
"20250130","경원선","연천","949","784","20250202",""
"20250130","경의선","서울역","851","807","20250202",""
"20250130","경의선","신촌","185","206","20250202",""
"20250130","경의선","효창공원앞","1068","1327","20250202",""
"20250130","경의선","공덕","1709","1398","20250202",""
"20250130","경의선","서강대","860","1064","20250202",""
"20250130","경의선","홍대입구","1559","1961","20250202",""
"20250130","경의선","가좌","2283","2583","20250202",""
"20250130","경의선","디지털미디어시티","1297","1230","20250202",""
"20250130","경의선","수색","952","1088","20250202",""
"20250130","경의선","한국항공대","522","544","20250202",""
"20250130","경의선","강매","1195","1110","20250202",""
"20250130","경의선","행신","3703","3692","20250202",""
"20250130","경의선","능곡","2093","2075","20250202",""
"20250130","경의선","곡산","269","242","20250202",""
"20250130","경의선","백마","3104","2923","20250202",""
"20250130","경의선","풍산","3265","3002","20250202",""
"20250130","경의선","일산","5023","4552","20250202",""
"20250130","경의선","탄현","3612","3239","20250202",""
"20250130","경의선","야당","4734","4811","20250202",""
"20250130","경의선","운정","2992","2753","20250202",""
"20250130","경의선","금릉","2554","2276","20250202",""
"20250130","경의선","금촌","3818","3904","20250202",""
"20250130","경의선","월롱","613","799","20250202",""
"20250130","경의선","파주","690","545","20250202",""
"20250130","경의선","문산","3368","3071","20250202",""
"20250130","경의선","임진강","36","38","20250202",""
"20250130","경의선","김포공항","1","0","20250202",""
"20250130","경의선","계양","1","0","20250202",""
"20250130","경인선","개봉","9810","9890","20250202",""
"20250130","경인선","오류동","5094","5182","20250202",""
"20250130","경인선","역곡","11445","11256","20250202",""
"20250130","경인선","부천","18622","18755","20250202",""
"20250130","경인선","송내","10666","9896","20250202",""
"20250130","경인선","부평","20697","20523","20250202",""
"20250130","경인선","백운","3549","3251","20250202",""
"20250130","경인선","동암","8363","7990","20250202",""
"20250130","경인선","주안","9998","8695","20250202",""
"20250130","경인선","제물포","4351","3980","20250202",""
"20250130","경인선","동인천","7176","6819","20250202",""
"20250130","경인선","인천","3138","2560","20250202",""
"20250130","경인선","구일","2474","2463","20250202",""
"20250130","경인선","소사","3802","3367","20250202",""
"20250130","경인선","부개","4064","3721","20250202",""
"20250130","경인선","간석","2780","2504","20250202",""
"20250130","경인선","도원","1236","1176","20250202",""
"20250130","경인선","온수(성공회대입구)","2950","2717","20250202",""
"20250130","경인선","중동","4083","3768","20250202",""
"20250130","경인선","도화","1962","1849","20250202",""
"20250130","경춘선","신내","1104","1072","20250202",""
"20250130","경춘선","갈매","1074","961","20250202",""
"20250130","경춘선","별내","1183","1050","20250202",""
"20250130","경춘선","퇴계원","1736","1465","20250202",""
"20250130","경춘선","사릉","928","909","20250202",""
"20250130","경춘선","금곡","682","567","20250202",""
"20250130","경춘선","평내호평","2818","2672","20250202",""
"20250130","경춘선","천마산","800","731","20250202",""
"20250130","경춘선","마석","2109","1865","20250202",""
"20250130","경춘선","대성리","314","302","20250202",""
"20250130","경춘선","청평","1363","1054","20250202",""
"20250130","경춘선","상천","159","139","20250202",""
"20250130","경춘선","가평","1520","1266","20250202",""
"20250130","경춘선","굴봉산","91","121","20250202",""
"20250130","경춘선","백양리","393","285","20250202",""
"20250130","경춘선","강촌","345","318","20250202",""
"20250130","경춘선","김유정","374","321","20250202",""
"20250130","경춘선","남춘천","2336","2286","20250202",""
"20250130","경춘선","춘천","1919","1162","20250202",""
"20250130","공항철도 1호선","서울역","12108","8849","20250202",""
"20250130","공항철도 1호선","공덕","1456","2146","20250202",""
"20250130","공항철도 1호선","홍대입구","10942","11367","20250202",""
"20250130","공항철도 1호선","디지털미디어시티","3441","3768","20250202",""
"20250130","공항철도 1호선","마곡나루(서울식물원)","2930","3314","20250202",""
"20250130","공항철도 1호선","김포공항","8022","3728","20250202",""
"20250130","공항철도 1호선","계양","6193","5832","20250202",""
"20250130","공항철도 1호선","검암","3118","3041","20250202",""
"20250130","공항철도 1호선","청라국제도시","3227","3313","20250202",""
"20250130","공항철도 1호선","운서","6366","7769","20250202",""
"20250130","공항철도 1호선","공항화물청사","914","938","20250202",""
"20250130","공항철도 1호선","인천공항1터미널","13865","10870","20250202",""
"20250130","공항철도 1호선","인천공항2터미널","6777","5279","20250202",""
"20250130","공항철도 1호선","영종","2524","2562","20250202",""
"20250130","과천선","선바위","2438","2204","20250202",""
"20250130","과천선","경마공원","312","302","20250202",""
"20250130","과천선","대공원","2933","2948","20250202",""
"20250130","과천선","과천","2968","2691","20250202",""
"20250130","과천선","정부과천청사","3551","3681","20250202",""
"20250130","과천선","인덕원","11162","11289","20250202",""
"20250130","과천선","평촌","5099","5042","20250202",""
"20250130","과천선","범계","13160","12937","20250202",""
"20250130","분당선","선릉","2010","3277","20250202",""
"20250130","분당선","한티","5973","6082","20250202",""
"20250130","분당선","도곡","2422","2554","20250202",""
"20250130","분당선","구룡","1097","1139","20250202",""
"20250130","분당선","개포동","1526","1633","20250202",""
"20250130","분당선","대모산입구","1997","2034","20250202",""
"20250130","분당선","수서","9403","7223","20250202",""
"20250130","분당선","복정","3","0","20250202",""
"20250130","분당선","수원","5645","5246","20250202",""
"20250130","분당선","서울숲","3780","4137","20250202",""
"20250130","분당선","압구정로데오","5945","6560","20250202",""
"20250130","분당선","강남구청","1846","2209","20250202",""
"20250130","분당선","선정릉","1205","1322","20250202",""
"20250130","분당선","가천대","2525","3025","20250202",""
"20250130","분당선","태평","6483","6364","20250202",""
"20250130","분당선","모란","8627","9514","20250202",""
"20250130","분당선","야탑","11480","10841","20250202",""
"20250130","분당선","서현","10701","11012","20250202",""
"20250130","분당선","수내","4085","4121","20250202",""
"20250130","분당선","정자","5784","6328","20250202",""
"20250130","분당선","오리","4091","3710","20250202",""
"20250130","분당선","이매","2334","2485","20250202",""
"20250130","분당선","보정","931","860","20250202",""
"20250130","분당선","죽전","6545","7353","20250202",""
"20250130","분당선","구성","3133","2968","20250202",""
"20250130","분당선","신갈","1739","1793","20250202",""
"20250130","분당선","기흥","4569","4144","20250202",""
"20250130","분당선","상갈","2329","2350","20250202",""
"20250130","분당선","청명","1839","1813","20250202",""
"20250130","분당선","영통","3724","4151","20250202",""
"20250130","분당선","망포","5404","5717","20250202",""
"20250130","분당선","매탄권선","2316","2271","20250202",""
"20250130","분당선","수원시청","5621","6473","20250202",""
"20250130","분당선","매교","2017","1946","20250202",""
"20250130","서해선","김포공항","2718","3592","20250202",""
"20250130","서해선","원종","2675","2663","20250202",""
"20250130","서해선","부천종합운동장","1174","977","20250202",""
"20250130","수인선","고색","1758","1841","20250202",""
"20250130","수인선","오목천","1924","1689","20250202",""
"20250130","수인선","어천","1045","1059","20250202",""
"20250130","수인선","야목","209","148","20250202",""
"20250130","수인선","사리","2700","2222","20250202",""
"20250130","수인선","달월","28","31","20250202",""
"20250130","수인선","월곶","1360","1249","20250202",""
"20250130","수인선","소래포구","2873","2808","20250202",""
"20250130","수인선","인천논현","2502","2644","20250202",""
"20250130","수인선","호구포","1594","1644","20250202",""
"20250130","수인선","남동인더스파크","469","463","20250202",""
"20250130","수인선","원인재","2298","2235","20250202",""
"20250130","수인선","연수","2440","2531","20250202",""
"20250130","수인선","송도","1192","1098","20250202",""
"20250130","수인선","인하대","2528","2605","20250202",""
"20250130","수인선","숭의","1696","1572","20250202",""
"20250130","수인선","신포","963","920","20250202",""
"20250130","수인선","인천","939","1495","20250202",""
"20250130","신림선","샛강","642","785","20250202",""
"20250130","신림선","대방","1244","1024","20250202",""
"20250130","신림선","서울지방병무청","1112","1329","20250202",""
"20250130","신림선","보라매","1487","1472","20250202",""
"20250130","신림선","보라매공원","696","818","20250202",""
"20250130","신림선","보라매병원","1945","2048","20250202",""
"20250130","신림선","당곡","1975","2223","20250202",""
"20250130","신림선","신림","1123","1386","20250202",""
"20250130","신림선","서원","1497","1694","20250202",""
"20250130","신림선","서울대벤처타운","4331","4708","20250202",""
"20250130","신림선","관악산(서울대)","1485","1662","20250202",""
"20250130","안산선","산본","7787","8383","20250202",""
"20250130","안산선","대야미","2241","2068","20250202",""
"20250130","안산선","반월","2107","1954","20250202",""
"20250130","안산선","상록수","7571","7093","20250202",""
"20250130","안산선","한대앞","4412","4103","20250202",""
"20250130","안산선","중앙","10689","10520","20250202",""
"20250130","안산선","고잔","3721","3305","20250202",""
"20250130","안산선","초지","2431","2180","20250202",""
"20250130","안산선","안산","10561","9359","20250202",""
"20250130","안산선","신길온천","1344","1109","20250202",""
"20250130","안산선","정왕","5599","5766","20250202",""
"20250130","안산선","오이도","4797","4467","20250202",""
"20250130","안산선","수리산","1612","1472","20250202",""
"20250130","우이신설선","북한산우이","2191","2132","20250202",""
"20250130","우이신설선","솔밭공원","1288","1208","20250202",""
"20250130","우이신설선","4.19민주묘지","1391","1326","20250202",""
"20250130","우이신설선","가오리","1991","1831","20250202",""
"20250130","우이신설선","화계","1698","1611","20250202",""
"20250130","우이신설선","삼양","1149","1178","20250202",""
"20250130","우이신설선","삼양사거리","1236","1196","20250202",""
"20250130","우이신설선","솔샘","2482","2314","20250202",""
"20250130","우이신설선","북한산보국문","2704","2666","20250202",""
"20250130","우이신설선","정릉","2127","1764","20250202",""
"20250130","우이신설선","성신여대입구(돈암)","1863","2302","20250202",""
"20250130","우이신설선","보문","895","904","20250202",""
"20250130","우이신설선","신설동","979","880","20250202",""
"20250130","일산선","원흥","4799","4756","20250202",""
"20250130","일산선","지축","1","0","20250202",""
"20250130","일산선","삼송","9984","9918","20250202",""
"20250130","일산선","원당","5190","4874","20250202",""
"20250130","일산선","화정","8170","8740","20250202",""
"20250130","중앙선","망우","3778","3902","20250202",""
"20250130","중앙선","양원","1098","1236","20250202",""
"20250130","중앙선","구리","3948","4199","20250202",""
"20250130","중앙선","도농","3980","3813","20250202",""
"20250130","중앙선","양정","230","185","20250202",""
"20250130","중앙선","덕소","2801","2597","20250202",""
"20250130","중앙선","도심","977","818","20250202",""
"20250130","중앙선","팔당","667","646","20250202",""
"20250130","중앙선","운길산","499","483","20250202",""
"20250130","중앙선","양수","1188","944","20250202",""
"20250130","중앙선","신원","205","191","20250202",""
"20250130","중앙선","국수","460","355","20250202",""
"20250130","중앙선","아신","332","252","20250202",""
"20250130","중앙선","오빈","172","145","20250202",""
"20250130","중앙선","양평","2345","1744","20250202",""
"20250130","중앙선","원덕","265","153","20250202",""
"20250130","중앙선","용문","2119","1535","20250202",""
"20250130","중앙선","지평","45","37","20250202",""
"20250130","일산선","마두","2990","3052","20250202",""
"20250130","일산선","정발산","3547","3740","20250202",""
"20250130","일산선","주엽","4120","4204","20250202",""
"20250130","일산선","대화","4560","4058","20250202",""
"20250130","장항선","봉명","535","554","20250202",""
"20250130","장항선","쌍용(나사렛대)","1318","1160","20250202",""
"20250130","장항선","아산","3347","2275","20250202",""
"20250130","장항선","탕정","1008","1012","20250202",""
"20250130","장항선","배방","915","777","20250202",""
"20250130","장항선","온양온천","4630","4328","20250202",""
"20250130","장항선","신창(순천향대)","1029","712","20250202",""
"20250130","중앙선","회기","9394","11186","20250202",""
"20250130","중앙선","중랑","2586","2852","20250202",""
"20250130","중앙선","상봉","3071","3248","20250202",""
"20250130","일산선","대곡","4717","4450","20250202",""
"20250130","일산선","백석","5010","5041","20250202",""
"20250131","수인선","숭의","3565","3317","20250203",""
"20250131","중앙선","원덕","315","253","20250203",""
"20250131","중앙선","지평","38","31","20250203",""
"20250131","중앙선","용문","1749","1628","20250203",""
"20250131","일산선","원당","10140","9732","20250203",""
"20250131","일산선","화정","16225","16937","20250203",""
"20250131","일산선","대곡","7404","6393","20250203",""
"20250131","일산선","백석","9574","9772","20250203",""
"20250131","일산선","마두","7837","7873","20250203",""
"20250131","일산선","정발산","7017","7215","20250203",""
"20250131","일산선","주엽","8644","8632","20250203",""
"20250131","일산선","대화","10355","8384","20250203",""
"20250131","장항선","봉명","1223","1255","20250203",""
"20250131","장항선","쌍용(나사렛대)","2061","1938","20250203",""
"20250131","장항선","아산","3907","3057","20250203",""
"20250131","장항선","탕정","1717","1581","20250203",""
"20250131","장항선","배방","1220","1135","20250203",""
"20250131","장항선","온양온천","4851","4855","20250203",""
"20250131","장항선","신창(순천향대)","902","884","20250203",""
"20250131","중앙선","회기","19264","19802","20250203",""
"20250131","중앙선","중랑","4846","4858","20250203",""
"20250131","중앙선","상봉","5389","5264","20250203",""
"20250131","중앙선","망우","6590","6504","20250203",""
"20250131","중앙선","양원","2508","2471","20250203",""
"20250131","중앙선","구리","7483","8102","20250203",""
"20250131","중앙선","도농","8274","7494","20250203",""
"20250131","중앙선","양정","373","343","20250203",""
"20250131","중앙선","덕소","4997","4893","20250203",""
"20250131","중앙선","도심","2173","1669","20250203",""
"20250131","중앙선","팔당","627","699","20250203",""
"20250131","중앙선","운길산","547","472","20250203",""
"20250131","중앙선","양수","1567","1608","20250203",""
"20250131","중앙선","신원","250","233","20250203",""
"20250131","중앙선","국수","572","539","20250203",""
"20250131","중앙선","아신","426","414","20250203",""
"20250131","중앙선","오빈","223","203","20250203",""
"20250131","2호선","잠실(송파구청)","73077","70429","20250203",""
"20250131","2호선","잠실새내","22430","22422","20250203",""
"20250131","2호선","종합운동장","6282","6864","20250203",""
"20250131","2호선","삼성(무역센터)","44206","43600","20250203",""
"20250131","2호선","선릉","48041","42234","20250203",""
"20250131","2호선","역삼","42450","46745","20250203",""
"20250131","2호선","강남","78486","76899","20250203",""
"20250131","2호선","교대(법원.검찰청)","27196","32314","20250203",""
"20250131","2호선","서초","17796","17214","20250203",""
"20250131","2호선","방배","12952","13407","20250203",""
"20250131","2호선","사당","35712","39887","20250203",""
"20250131","2호선","낙성대(강감찬)","23110","23345","20250203",""
"20250131","2호선","서울대입구(관악구청)","41058","41244","20250203",""
"20250131","2호선","봉천","21295","20952","20250203",""
"20250131","2호선","신림","49170","50775","20250203",""
"20250131","2호선","신대방","22039","21759","20250203",""
"20250131","2호선","구로디지털단지","50562","51009","20250203",""
"20250131","2호선","대림(구로구청)","21565","21871","20250203",""
"20250131","2호선","신도림","47027","45829","20250203",""
"20250131","2호선","문래","21259","21940","20250203",""
"20250131","2호선","영등포구청","20549","21443","20250203",""
"20250131","2호선","당산","16068","18379","20250203",""
"20250131","2호선","합정","28736","32769","20250203",""
"20250131","2호선","홍대입구","69001","77160","20250203",""
"20250131","2호선","신촌","32417","33845","20250203",""
"20250131","2호선","이대","12675","14070","20250203",""
"20250131","2호선","아현","9824","9318","20250203",""
"20250131","2호선","충정로(경기대입구)","8806","9224","20250203",""
"20250131","2호선","용답","2389","2440","20250203",""
"20250131","2호선","신답","1346","1585","20250203",""
"20250131","2호선","신설동","3117","3194","20250203",""
"20250131","2호선","도림천","1190","1304","20250203",""
"20250131","2호선","양천구청","6218","6478","20250203",""
"20250131","2호선","신정네거리","9178","9643","20250203",""
"20250131","2호선","용두(동대문구청)","2185","2298","20250203",""
"20250131","3호선","지축","6987","7058","20250203",""
"20250131","3호선","구파발","19999","19433","20250203",""
"20250131","3호선","연신내","33797","32438","20250203",""
"20250131","3호선","불광","14994","16259","20250203",""
"20250131","3호선","녹번","13604","12424","20250203",""
"20250131","3호선","홍제","15769","15413","20250203",""
"20250131","3호선","무악재","3869","3788","20250203",""
"20250131","3호선","독립문","6443","6474","20250203",""
"20250131","3호선","경복궁(정부서울청사)","20293","20231","20250203",""
"20250131","3호선","안국","19878","20823","20250203",""
"20250131","3호선","종로3가","8028","9448","20250203",""
"20250131","3호선","을지로3가","10767","10922","20250203",""
"20250131","3호선","충무로","3","0","20250203",""
"20250131","3호선","동대입구","6510","7323","20250203",""
"20250131","3호선","약수","11392","11345","20250203",""
"20250131","3호선","금호","7276","6944","20250203",""
"20250131","3호선","옥수","7847","8265","20250203",""
"20250131","3호선","압구정","28313","30245","20250203",""
"20250131","3호선","신사","26774","27882","20250203",""
"20250131","3호선","잠원","4570","4381","20250203",""
"20250131","3호선","고속터미널","54241","42890","20250203",""
"20250131","3호선","교대(법원.검찰청)","14299","8319","20250203",""
"20250131","3호선","남부터미널(예술의전당)","31370","28847","20250203",""
"20250131","3호선","양재(서초구청)","30734","33019","20250203",""
"20250131","3호선","매봉","11245","10703","20250203",""
"20250131","3호선","도곡","5428","5246","20250203",""
"20250131","3호선","대치","12398","12117","20250203",""
"20250131","2호선","상왕십리","12961","12844","20250203",""
"20250131","2호선","왕십리(성동구청)","13442","13294","20250203",""
"20250131","2호선","한양대","6687","7068","20250203",""
"20250131","2호선","뚝섬","21382","22383","20250203",""
"20250131","2호선","성수","41314","43855","20250203",""
"20250131","2호선","건대입구","32885","36455","20250203",""
"20250131","2호선","구의(광진구청)","21612","22040","20250203",""
"20250131","2호선","강변(동서울터미널)","28809","23207","20250203",""
"20250131","2호선","잠실나루","13523","13251","20250203",""
"20250131","수인선","신포","1503","1510","20250203",""
"20250131","2호선","신당","13319","14578","20250203",""
"20250131","2호선","동대문역사문화공원(DDP)","12044","13690","20250203",""
"20250131","2호선","을지로4가","11897","12190","20250203",""
"20250131","2호선","을지로3가","22446","22592","20250203",""
"20250131","2호선","을지로입구","46116","47466","20250203",""
"20250131","2호선","시청","24312","22484","20250203",""
"20250131","1호선","동묘앞","7377","7935","20250203",""
